ua802.001|True|Fornachon, Mary Louise; Notebooks|1899-1920|0.33 cubic ft.|This collection is made up of notebooks kept by Marie Louise Fornachon while she was enrolled at the New York State Normal College at Albany.|False|&#13;&#10;Access to this collection is unrestricted.
ua802.003|False|Shill, Gertrude; Papers|1888-1934|5 cubic ft.|Contains primarily Shill's extensive college notes which represent early twentieth century curriculum in History, Chemistry, Physics, Biology and Mathematics as well as teaching methods of the day. This academic material also includes a collection of Textbooks (191032). In addition to her own papers, the collection also includes academic materials belonging to Gertrude's uncle, George Shill, including instruction pages, question pages and completed assignments from the International Correspondence School in Scranton, PA (18981900).|False|
ua802.004|False|Schoonmaker, Jennie M.; Papers|1862-1872|unknown uncontrolled|Diaries, 186770, 1872; and notes on lectures by Professor Corley on philosophy, chemistry, astronomy, magnetism, and botany, 1868.  Kept by an 1869 graduate of the New York State Normal School (a predecessor of the University at Albany, State University of New York), who taught in Guilford, New York, and New Paltz, New York.  Included is a diary kept by her sister Lydia in 1862.|False|
ua802.006|False|Gould, Harold; Papers|1940-2003|10 cubic ft.|The collection includes a scrapbook from Gould's high school and State College years, stage files (1957-2006), personal documents, photographs, and audiovisual material.|False|
ua803|True|Emeritus Center, William L. Reese; Records|1994-2015|0.8 cubic ft.|This collection contains files covering the creation and activities of the William L. Reece Emeritus Center.|False|&#13;&#10;Access to this collection is unrestricted.
ua808|False|Fuerza Latina; Records|1979-1996|0.33 cubic ft.|Consists of administrative records, 198596; meeting minutes; budget reports; welcome letters; planning and publicity related to Christmas Balls, 198594; programs and flyers, 197995; La Voz newsletters, 199097; and information regarding the Northeastern Latino Collegiate Conference, 1994.  The group was founded in 1970, its mission to provide leadership and representation for the Latino student population at the University.|False|
ua901.004|True|Capitol Region Center for Arts in Education; Records|1984-1989|10 cubic ft.|This collection is made up of the inactive records of the Capitol Region Center for Arts in Education (CRCAIE).|False|&#13;&#10;Access to this collection is unrestricted.
ua901.005|True|Graduate Student Association; Records|1990-2000|12.33 cubic ft.|This collection is made up of the inactive records of the University at Albany, SUNY's Graduate Student Association and its predecessors.  |False|&#13;&#10;Access to this collection is unrestricted.
ua902.002|False|Grenander, M.E.; Papers|1951-1989|2.5 cubic ft.|Includes correspondence, 1955-1989; course syllabi and lecture notes, 1951-1979; offprints, 1957-1981; and a diary of a sabbatical leave, 1954-1955.  Grenander was a professor of English at the New York State College for Teachers and the University at Albany from 1948 to 1989.  Grenander was a scholar of the American writer Ambrose Bierce and corresponded with John Crowe Ransom about New Criticism and other literary topics.|False|
ua902.003|False|Hopkins, Vivian C.; Papers|1920-1978|21.5 cubic ft.|Includes correspondence, biographical materials, and notes documenting her career as a professor of English at the New York State College for Teachers and the University at Albany, SUNY, 193870; research materials and notes about Emerson, 194560, and about Satanism in literature, 196973; drafts of her books Prodigal Puritan: Delia Bacon (1940) and The Mind of DeWitt Clinton, 1970; and business records of the Albany Gravel Company, 192070.  Hopkins corresponded with the Japanese poet Naoshi Koriyama, who was her former student.|False|
ua902.005|False|Myren, Richard A.; Papers|1952-1971|11 cubic ft.|Correspondence, research data, and retained records of Richard A. Myren at the University of North Carolina, 195256; Indiana University, 195566; and as Dean of the School of Criminal Justice at Albany, 196674.|False|
ua902.013|False|Wallace, Edith Owen; Papers|1918-1960|2 cubic ft.|Correspondence, 192943; lecture notes, essays, and notebooks. Wallace was a graduate of Milne School and the New York State College for Teachers and taught at the latter and at the University at Albany, 191865. She was a classicist and served as the first chair of the Division of Humanities at the University, 196265.|False|
ua902.014|True|Falconer, Raymond; Papers|1942-1999|96 cubic ft.|The Raymond Falconer Papers document Falconer's work in the fields of atmospheric science and meteorology, as well as his time at the Atmospheric Science Research Center (ASRC).|False|&#13;&#10;Access to this collection is unrestricted.
ua902.015|False|Andrews, Charles Luther; Papers|1936-1967|1 cubic ft.|Professor of physics. Includes correspondence, biographical materials, offprints, and data notebooks  on experiments on the absorption of x-rays. Andrews was a professor of physics  at the University at Albany|False|
ua902.016|True|Birr, Kendall; Papers|1968-1994|4 cubic ft.|"This collection is made up of the professional papers of Kendall Birr, faculty member of the Department of History and author of <emph render=""italic"">A Tradition of Excellence: The Sesquicentennial History of the University at Albany, State University of New York 1844-1994</emph>."|False|&#13;&#10;Access to this collection is unrestricted.
ua902.017|False|Burian, Jarka M.; Papers|1956-1991|1.8 cubic ft.|Contains materials, including programs, press announcements, press reviews, photographs, correspondence, and notes regarding various technical and production issues relating to the theatrical productions Burian was involved in between 1956 and 1991, as the director at the State University of New York at Albany (and its predecessor, the New York State College for Teachers) and the Arena Summer Theatre in Albany.|False|
ua902.018|True|Coggeshell, Anna Cleveland; Papers|1914-1918|0.33 cubic ft.|This collection is made up of notebooks kept by Anna Cleveland Coggeshell during her time at the New York State College for Teachers at Albany.|False|&#13;&#10;Access to this collection is unrestricted.
ua902.023|False|Leidel, Donald; Papers|1965-1976|0.25 cubic ft.|Mainly consists of an artificial collection of news clippings, correspondence, flyers, and memos relating to student unrest at the University from 1969 to 1972. Also includes personal correspondence, 196972; materials concerning the first PhD degree granted by the University, 197476; course materials for Social Studies 1A and 1B; and dissertation proposals, 1965.|False|
ua902.029|False|Frederick, Robert W.; Papers|1927-1973|23 Reels|This collection contains the files on Robert W. Frederick's career as an education, with a focus on his lectures.|False|&#13;&#10;Access to this collection is unrestricted.
ua902.030|False|Corbett, James; Papers|Undated|51 cubic ft.|Personal Papers of Semiconductor Physicist James Corbett. Corbett worked at the General Electric Research Lab from 1955-1968 when he joined the faculty of SUNY Albany. He was married to English Professor M.E. Grenander.|False|
ua902.035|True|Ellinwood, DeWitt; Papers|1964-1993|2 cubic ft.|Personal Papers of East Asian Historian and UAlbany faculty member. Includes lecture notes and documentation of the East Asian and International programs, as well as Ellinwood's service on senate committees and Phi Beta Kappa.|False|&#13;&#10;Access to this collection is unrestricted.
ua902.039|False|White, Theodore; Papers|Undated|4 cubic ft.|Primarily files related to his tenure as a professor of Political Science, internal political science dept. files but also 1 box of a proposed but never realized Asian Studies Major in the early 1970s.|False|
ua902.040|True|Leese, Joseph; Papers|1963-1981|11 cubic ft.|Faculty member in the School of Education. Includes teaching materials, research and writing materials, and curriculum development records from the School of Education.|False|&#13;&#10;Access to this collection is unrestricted.
ua902.059|False|Mochon, Donald; Collection|1972-1977|0.3 cubic ft.|Watercolor art done on memos by Donald Mochon, founding director of the SUNY Albany Art Museum.|False|
ua902.069|False|Mackiewicz, John; Papers|1976-1986|unknown uncontrolled|Distinguished Teaching Professor; Mackiewicz worked with the University and SUNY Honors Programs.|False|
ua902.070|False|Hall, Kermit; Papers|ca. 1980-2006|45 cubic ft.|Personal papers of former President Kermit Hall, who passed away suddenly in 2006.|False|
ua902.071|True|Lee, Tae Moon; Photographs|1964-1972|1.82 cubic ft.|This collection is made up of photographs, negatives and prints taken by faculty member Tae Moon Lee of members of the university community and the university itself.|False|&#13;&#10;Access to this collection is unrestricted.
ua902.076|False|Ballard, Allen B.; Papers|1970-2015|8 cubic ft.|This collection documents the career of Allen B. Ballard as Professor of Government at City College of New York (CUNY), and Professor of History and Africana Studies at the University at Albany, SUNY. During his time at CUNY, Ballard also served as Dean of the Faculty where he developed the SEEK program than later influenced both CUNY and SUNY equal opportunity programs.|False|
ua902.079|False|Gibson, Walter; Papers|1950-2000|21 cubic ft.|Papers of Physics professor, includes research files and publications, Bell Labs materials, SUNY TAP records, and material from the Indonesia Project|False|
ua902.082|False|Mohnen, Volker; Papers|1966-2006|1.5 cubic ft.|Volker Mohnen joined the faculty at the State University of New York at Albany in 1967 and later served as director of the Atmospheric Sciences Research Center (ASRC) from 1975-1985. He later became a full professor in the Department of Atmospheric Science and currently is professor emeritus. This collection primarily documents his research activities and university duties from the late 1960s through the 1980s. It includes research materials, correspondence, newspaper clippings and files discussing professional activities such as meetings/conferences and testimonies.|False|
ua902.083|False|Wittern-Keller, Laura; Papers|2001-2005|0.01 cubic ft.|3 cassette tapes of Shientag attorneys and distributors Freedman and Brandt who fought against state movie censorship.|False|
